,name,H,e,a
200457,K0458,16.8,0.0654873,1.8967701000000001
200472,K0473,16.5,0.1347379,1.9009824
200473,K0474,15.8,0.1001588,1.9315407
200475,K0476,16.8,0.0482596,1.939484
200476,K0477,16.7,0.0662723,1.9311759999999998
200479,K0480,16.4,0.11701379999999999,1.9272821
200483,K0484,16.6,0.13005239999999998,1.9035388
200502,K0503,16.7,0.0515666,1.9538914
200509,K0510,16.5,0.0654504,1.9655488999999997
200518,K0519,16.9,0.1019054,1.9049766
200525,K0526,16.4,0.08723860000000001,1.9349468
200976,K0977,16.9,0.0409692,1.8960153000000002
201115,K1116,17.1,0.0648062,1.9295838
201143,K1144,17.3,0.0957393,1.8551018
201171,K1172,16.2,0.11211389999999999,1.9416962
201781,K1782,17.1,0.1411412,1.8854612000000002
201805,K1806,17.0,0.0572594,1.8995313999999999
201855,K1856,16.6,0.07464660000000001,1.924037
201884,K1885,17.2,0.10505430000000002,1.9351982
201903,K1904,16.7,0.07573339999999999,1.9688605
201909,K1910,16.9,0.0070387,1.8388281000000002
201930,K1931,17.1,0.09367510000000001,1.8981962
201937,K1938,16.5,0.0736299,1.978219
201941,K1942,17.7,0.0993538,1.9843383999999997
201945,K1946,16.7,0.14276529999999998,1.9786379
201948,K1949,16.7,0.0806061,1.9390543999999998
201949,K1950,17.0,0.062230799999999996,1.9312199
202408,K2409,16.6,0.21764879999999998,1.852479
202422,K2423,16.7,0.0746206,1.9825485
202431,K2432,16.4,0.08055280000000001,1.9639813999999998
202700,K2701,16.9,0.0910305,1.8842067999999998
202701,K2702,16.7,0.0434349,1.8957093
202720,K2721,17.8,0.0810448,1.8863368999999999
203103,K3104,16.5,0.0738057,1.8468324
203147,K3148,17.2,0.066982,1.8909376
203165,K3166,16.6,0.0255009,1.8770761999999999
203167,K3168,16.7,0.0870054,1.897961
203178,K3179,17.2,0.0508101,1.8930017
203185,K3186,16.0,0.1449878,1.9296928
203186,K3187,17.1,0.10081010000000001,1.9447893
203193,K3194,16.9,0.0722136,1.9343799
203195,K3196,16.9,0.0473255,1.9515136000000002
203198,K3199,17.0,0.1023873,1.9734276999999998
203216,K3217,18.6,0.3309877,1.9325286
203633,K3634,16.6,0.05379780000000001,1.9222796999999998
203678,K3679,17.2,0.0938484,1.8642028000000002
204004,K4005,16.9,0.03465630000000001,1.915778
204119,K4120,16.8,0.0962089,1.8930538000000001
204142,K4143,17.4,0.1102258,1.8886526999999997
204194,K4195,16.5,0.0669568,1.903431
204201,K4202,17.2,0.09371080000000001,1.8827221
204238,K4239,16.8,0.14518129999999999,1.9186558
204247,K4248,16.8,0.0632679,1.9486271000000002
204263,K4264,16.5,0.06676900000000001,1.9328074
204276,K4277,16.7,0.0851482,1.9601256999999999
204277,K4278,17.0,0.0620648,1.9296821
204623,K4624,16.9,0.0693363,1.9561819
204624,K4625,17.3,0.20125610000000002,1.9389294999999998
204625,K4626,17.1,0.0894491,1.9345324000000002
205351,K5352,16.8,0.0772559,1.9398539000000001
205362,K5363,17.1,0.11050619999999998,1.8995374
205363,K5364,17.1,0.13078620000000002,1.9140574000000001
205364,K5365,17.3,0.06876239999999999,1.9197541
205368,K5369,17.3,0.0539395,1.8873186999999998
205373,K5374,16.5,0.0697281,1.9333458
205374,K5375,17.5,0.048204000000000004,1.9253898
205380,K5381,17.2,0.08067200000000001,1.9008826
205382,K5383,16.9,0.0527854,1.9343671000000002
205386,K5387,16.9,0.08631219999999999,1.9450218999999997
205395,K5396,17.0,0.0762961,1.9355642
205401,K5402,17.2,0.10068139999999999,1.9593426999999999
205432,K5433,16.6,0.0727852,1.9472326000000002
205926,K5927,17.2,0.0395235,1.8993933999999997
205953,K5954,17.0,0.06768489999999999,1.9011631000000002
206072,K6073,16.9,0.1463094,1.9894741999999999
206104,K6105,16.5,0.08947419999999999,1.9064067
206123,K6124,17.4,0.0718163,1.9467485
206132,K6133,17.3,0.0635419,1.9207508000000002
206175,K6176,16.6,0.10545439999999999,1.9531493999999998
206211,K6212,16.6,0.0878011,1.9840743000000003
206221,K6222,16.1,0.0443376,1.9633074000000001
206237,K6238,16.5,0.09046239999999998,1.9702925
206358,K6359,18.0,0.3033737,1.7925423999999999
206377,K6378,18.7,0.4390491,1.7878493000000002
206787,K6788,17.1,0.1462285,1.8867985
206852,K6853,17.0,0.10524939999999999,1.9078683
206853,K6854,16.7,0.0794408,1.9259095000000002
206885,K6886,17.2,0.0785765,1.8915592
206886,K6887,17.5,0.1122682,1.8796009999999999
206899,K6900,17.4,0.0817621,1.905577
207385,K7386,16.8,0.10641789999999998,1.9354967
207388,K7389,16.3,0.062218600000000006,1.9593043
207389,K7390,17.1,0.0924206,1.9160365000000001
207390,K7391,17.0,0.1089376,1.9181866
207391,K7392,16.9,0.07965019999999999,1.9687525000000001
207392,K7393,16.8,0.0955603,1.9852846999999998
207972,K7973,16.7,0.08987619999999999,1.9601031000000002
208196,K8197,18.0,0.0978553,1.8524037
208278,K8279,16.7,0.1446808,1.9002061999999997
208280,K8281,16.9,0.0478533,1.9225293999999997
208283,K8284,16.6,0.08784199999999999,1.9270543999999998
208284,K8285,17.0,0.110614,1.9189848000000003
208290,K8291,17.3,0.06680760000000001,1.9044148999999997
208296,K8297,17.2,0.10756489999999999,1.9322216
208305,K8306,16.6,0.0861859,1.9688854
208734,K8735,17.0,0.1023735,1.8962146
208753,K8754,17.4,0.11325199999999999,1.9165642
208756,K8757,16.5,0.09179860000000001,1.9194576
208764,K8765,16.9,0.046901099999999994,1.8928577000000002
208774,K8775,17.5,0.06168730000000001,1.8893668999999997
208821,K8822,17.3,0.0723514,1.8936383
208822,K8823,17.9,0.2569456,1.947805
208873,K8874,17.0,0.084506,1.9653706999999998
208878,K8879,16.4,0.28085140000000003,1.8711548999999998
208896,K8897,17.4,0.07123810000000001,1.8976248
208903,K8904,16.4,0.07985010000000001,1.9480741999999998
208919,K8920,16.5,0.053779499999999994,1.9536153000000003
208922,K8923,16.7,0.10510910000000001,1.9393194999999999
208965,K8966,16.8,0.049766500000000005,1.977752
209310,K9311,17.4,0.0890416,1.8825053
209342,K9343,17.9,0.0978372,1.8696583999999998
209365,K9366,17.6,0.055374,1.8761221999999997
209453,K9454,17.5,0.0348149,1.8754377
209454,K9455,16.8,0.0816262,1.9327261000000002
209458,K9459,16.5,0.0417374,1.9128848999999999
209473,K9474,17.0,0.0460267,1.8900967
209480,K9481,17.3,0.0616303,1.9126497
209491,K9492,16.9,0.036730900000000004,1.9059179
209492,K9493,17.1,0.0640929,1.9217885
209502,K9503,16.9,0.0805294,1.9419131999999997
209503,K9504,16.8,0.08921810000000001,1.9496088
209512,K9513,17.3,0.0937694,1.9722765
209900,K9901,16.7,0.08370330000000001,1.8824381000000001
209924,K9925,16.7,0.10092519999999999,1.951818
209925,K9926,16.7,0.0821155,1.9321718999999997
209926,K9927,16.2,0.0781942,1.9055456000000002
209927,K9928,16.8,0.0808663,1.9182061999999998
209928,K9929,17.3,0.0506923,1.9309484000000001
209929,K9930,16.7,0.0887468,1.9359508
209930,K9931,16.9,0.05452180000000001,1.9866611
209932,K9933,16.9,0.10935239999999999,1.9831088
210196,L0197,17.4,0.08534580000000001,1.9349965
210480,L0481,16.8,0.0947133,1.9185371999999998
210550,L0551,16.9,0.09505219999999999,1.9756671000000001
210565,L0566,16.4,0.0871684,1.9630531000000002
210570,L0571,16.8,0.0482809,1.9281541000000002
210707,L0708,17.6,0.13720520000000003,1.8479412
210772,L0773,17.1,0.0839213,1.8943516
210774,L0775,16.5,0.23129349999999999,1.8896778000000003
210782,L0783,17.0,0.097954,1.9044085
210788,L0789,17.0,0.041632300000000004,1.9257708999999998
210792,L0793,17.1,0.0844655,1.8999154999999999
210793,L0794,17.1,0.04328819999999999,1.9423993000000002
210794,L0795,16.9,0.07727,1.9539327000000002
210797,L0798,16.5,0.11413989999999999,1.9458435
210798,L0799,16.4,0.029278500000000002,1.9539436000000001
210801,L0802,16.7,0.06847669999999999,1.9250333
210802,L0803,16.8,0.0479708,1.9747622999999999
211205,L1206,17.1,0.2831855,1.9458089
211221,L1222,17.3,0.1155018,1.8693833
211240,L1241,17.0,0.0546729,1.881973
211260,L1261,16.9,0.04149919999999999,1.8933733
211265,L1266,17.6,0.1054863,1.9273069
211274,L1275,17.3,0.07711889999999999,1.9124343000000001
211277,L1278,16.9,0.0854358,1.9069186000000002
211278,L1279,17.0,0.11880299999999999,1.8536986
211312,L1313,17.0,0.0878985,1.893793
211315,L1316,17.1,0.0433521,1.912723
211340,L1341,16.8,0.0823382,1.9373964
211341,L1342,17.8,0.0339917,1.9001525000000001
211369,L1370,16.6,0.0730692,1.9374235
211383,L1384,16.5,0.0598808,1.926061
211389,L1390,17.0,0.049216,1.9398901000000002
211821,L1822,16.7,0.0753809,1.8808965
211836,L1837,16.8,0.053225699999999994,1.8728264
211837,L1838,17.3,0.0443762,1.8921207999999998
211856,L1857,17.2,0.0466211,1.9401313000000002
211858,L1859,16.8,0.0946598,1.8869276999999998
211859,L1860,17.1,0.0395334,1.8803651999999997
211870,L1871,18.8,0.5111639,1.8460271000000001
211879,L1880,17.7,0.05882330000000001,1.8964236
211882,L1883,16.6,0.0927217,1.9231508000000002
211906,L1907,17.0,0.0628764,1.9434233
211909,L1910,17.2,0.0480566,1.9680822
211912,L1913,17.2,0.0564869,1.9749702
212351,L2352,16.9,0.09655989999999999,1.9593137999999999
212352,L2353,16.9,0.0424822,1.9350532
212694,L2695,17.5,0.1073012,1.908322
212706,L2707,17.0,0.0788073,1.9165889999999999
212709,L2710,17.3,0.049906900000000004,1.8791467
212997,L2998,16.6,0.060307799999999995,1.9585120999999999
213007,L3008,16.8,0.11890230000000002,1.9593651
213052,L3053,19.7,0.3370825,1.8128831000000003
213098,L3099,17.0,0.0910025,1.9580535
213101,L3102,17.4,0.0917359,1.9186321
213155,L3156,17.4,0.1020069,1.9229044999999998
213166,L3167,17.8,0.10626760000000002,1.8229118999999998
213254,L3255,17.4,0.0821105,1.9011967
213257,L3258,17.1,0.0611821,1.8854117
213264,L3265,17.3,0.09731110000000001,1.9120473999999998
213265,L3266,17.0,0.055595900000000004,1.9647179
213276,L3277,16.9,0.1891511,1.9471488000000001
213660,L3661,17.5,0.0391101,1.8723806
213670,L3671,16.7,0.1006079,1.9352973000000002
213674,L3675,17.1,0.08437610000000001,1.889782
213676,L3677,17.0,0.0919156,1.9502983
213684,L3685,17.2,0.0233312,1.8856503
213687,L3688,16.4,0.0599734,1.9224336
213699,L3700,16.5,0.0951104,1.9302740000000003
213714,L3715,16.7,0.0580425,1.9196370999999999
213715,L3716,17.3,0.0682247,1.9346622
213728,L3729,17.0,0.05223380000000001,1.8914506999999998
213744,L3745,16.9,0.1918973,1.9070093000000001
213754,L3755,16.6,0.0558068,1.9568285
213868,L3869,17.7,0.6031856,1.8597368000000003
214091,L4092,17.2,0.05394550000000001,1.9063603999999998
214104,L4105,17.1,0.07466510000000001,1.9375601000000002
214496,L4497,17.0,0.0796414,1.8856258999999997
214501,L4502,16.8,0.0798475,1.9174942
214503,L4504,16.7,0.0966316,1.9041873
214864,L4865,17.5,0.0339091,1.9161363999999999
214872,L4873,17.4,0.05847080000000001,1.9351512
214878,L4879,17.4,0.045412400000000006,1.9308517
214891,L4892,16.9,0.0954015,1.9641638
215100,L5101,16.5,0.0830645,1.9426631999999997
215120,L5121,18.4,0.2548908,1.8421870999999999
215122,L5123,17.2,0.0871678,1.9006870999999999
215131,L5132,17.0,0.06455520000000001,1.9126699
215151,L5152,16.8,0.07789019999999999,1.9393254
215196,L5197,18.4,0.1182779,1.7974451
215409,L5410,17.7,0.0689675,1.8820758000000002
215473,L5474,16.8,0.06614260000000001,1.9348634999999998
215518,L5519,17.1,0.10293279999999999,1.8686102999999998
215542,L5543,16.7,0.0838365,1.9143628000000001
215756,L5757,17.7,0.367132,1.8375256999999998
215781,L5782,17.0,0.08291339999999998,1.8940485
215802,L5803,16.7,0.05282230000000001,1.9569077000000001
216298,L6299,17.4,0.0475815,1.9586318999999999
216304,L6305,17.5,0.060292700000000005,1.9138431
216327,L6328,17.0,0.0784362,1.9351296999999998
216441,L6442,16.8,0.058880999999999996,1.9702555
216481,L6482,16.8,0.1151143,1.8992494
216482,L6483,17.1,0.0628942,1.9344057000000001
216490,L6491,17.0,0.1019534,1.9814658
216494,L6495,16.8,0.0709349,1.8952793000000001
216527,L6528,17.0,0.057207400000000005,1.9340153000000002
216561,L6562,16.4,0.0723406,1.9799857
216632,L6633,17.1,0.08037860000000001,1.9149118000000003
216638,L6639,17.0,0.2707382,1.9959456000000002
216693,L6694,17.0,0.0852543,1.9266720000000002
216694,L6695,17.1,0.0529951,1.9306215
216704,L6705,17.2,0.0455733,1.9492900000000002
216772,L6773,16.6,0.3290737,1.9697784999999999
216853,L6854,16.7,0.1033856,1.9508985
216916,L6917,17.5,0.23094740000000002,1.7889138
216961,L6962,16.9,0.0651096,1.9717881000000002
217026,L7027,16.7,0.0863935,1.9504911
217039,L7040,16.8,0.1035518,1.9239081999999998
217073,L7074,16.5,0.066085,1.9539508
217227,L7228,17.0,0.0514448,1.9135848999999998
217232,L7233,16.7,0.05883150000000001,1.9009477
217233,L7234,17.1,0.057521800000000005,1.8903333999999998
217236,L7237,16.5,0.0770907,1.9506672999999999
217314,L7315,17.1,0.0920156,1.8688244999999999
217353,L7354,16.9,0.1047893,1.8845691999999998
217383,L7384,16.9,0.0848944,1.9234115
217386,L7387,16.9,0.071051,1.9723629
217485,L7486,17.2,0.0926947,1.8820580000000002
217619,L7620,17.1,0.08140069999999999,1.9306241999999998
217635,L7636,17.0,0.029063799999999997,1.8877485
217644,L7645,17.2,0.0947636,1.8912938999999998
217653,L7654,16.8,0.24770660000000003,1.9609306
217709,L7710,16.9,0.06853839999999999,1.883391
217747,L7748,17.0,0.042598199999999996,1.9442045
217828,L7829,16.7,0.0868525,1.9011586999999999
217835,L7836,16.6,0.0662615,1.8908141
217838,L7839,16.6,0.0998778,1.9398414000000002
217841,L7842,17.0,0.10575510000000002,1.9259164
217850,L7851,17.2,0.044433099999999996,1.9041078000000002
217855,L7856,17.0,0.09086169999999999,1.9335296999999998
217856,L7857,16.9,0.0535751,1.9039111000000002
217861,L7862,16.8,0.0880553,1.9397353
217862,L7863,16.8,0.0470608,1.9149441000000003
217866,L7867,16.5,0.10475430000000001,1.9248408
217879,L7880,17.1,0.039098900000000006,1.9116218999999997
217901,L7902,16.9,0.09503769999999999,1.8998453000000002
217921,L7922,17.4,0.1013335,1.9419126
217934,L7935,16.9,0.0838732,1.9489506
218004,L8005,16.7,0.0844331,1.987625
218018,L8019,17.0,0.09741389999999998,1.9679654999999998
218259,L8260,16.4,0.0584366,1.9213645000000001
218269,L8270,16.9,0.049380400000000005,1.8866366
218401,L8402,17.2,0.1934419,1.8299955
218450,L8451,16.7,0.0513919,1.9261379
218460,L8461,16.7,0.0375549,1.9039686999999998
218477,L8478,16.7,0.09549869999999999,1.8882006999999998
218484,L8485,17.1,0.0399675,1.8987133000000003
218540,L8541,16.5,0.1074163,1.93575
218541,L8542,16.6,0.1027973,1.9077853999999999
218542,L8543,16.6,0.035535000000000004,1.8955038
218545,L8546,16.6,0.10003519999999999,1.9010067
218546,L8547,16.6,0.10676860000000002,1.9353052
218548,L8549,16.4,0.053046300000000005,1.9674015
218549,L8550,16.6,0.07307260000000002,1.9945521000000002
218897,L8898,16.9,0.070812,1.9112305
218915,L8916,16.6,0.10171210000000001,1.9112647
219191,L9192,16.5,0.054895299999999994,1.9063724999999998
219257,L9258,17.3,0.11191330000000001,1.8986101000000002
219278,L9279,16.7,0.11715899999999999,1.9325576
219527,L9528,17.5,0.06098819999999999,1.9168651999999997
219534,L9535,16.6,0.0833959,1.9278714
219538,L9539,17.1,0.1176351,1.9376474
219541,L9542,16.9,0.0394421,1.9436466000000001
219543,L9544,16.6,0.053800400000000005,1.9297693
219550,L9551,17.0,0.055172900000000004,1.9246251
219582,L9583,17.1,0.092751,1.94517
219632,L9633,17.2,0.0786087,1.9259303
219707,L9708,16.6,0.0743588,1.9020107
219774,L9775,17.1,0.0816157,1.9836735
220219,M0220,16.5,0.07179719999999999,1.8314427
220298,M0299,17.4,0.0431026,1.8620241000000002
220304,M0305,17.3,0.09380939999999999,1.9002834
220308,M0309,16.6,0.037175900000000005,1.9029508000000002
220314,M0315,17.0,0.1105992,1.8915165
220318,M0319,17.1,0.08536389999999999,1.8994381999999999
220392,M0393,17.2,0.122044,1.8406921000000003
220634,M0635,17.1,0.0503222,1.8686029
220702,M0703,17.5,0.0968043,1.8730514999999999
220716,M0717,16.9,0.1624026,1.9199324
220772,M0773,17.1,0.099076,1.8918422
220779,M0780,17.3,0.071925,1.9210686999999997
220838,M0839,17.3,0.5962932,1.9007771
220859,M0860,16.9,0.0826038,1.8901401000000002
220872,M0873,17.1,0.0836761,1.8979377
220877,M0878,17.1,0.0730204,1.9126187
220882,M0883,17.1,0.0792227,1.9773691000000002
220895,M0896,17.1,0.16096649999999998,1.8895278000000002
220905,M0906,17.8,0.1654493,1.9946482
221515,M1516,17.2,0.1144546,1.9233092
221787,M1788,17.1,0.0868725,1.9138389999999998
221811,M1812,17.3,0.1029866,1.9179307
221812,M1813,17.2,0.0773122,1.8826869
221815,M1816,17.4,0.097288,1.9124314999999998
221945,M1946,16.8,0.08740980000000001,1.915344
222096,M2097,17.5,0.1006975,1.8758868000000002
222102,M2103,17.1,0.0938968,1.8746285
222150,M2151,17.1,0.1436842,1.8488592000000001
222168,M2169,17.0,0.0884282,1.8936659
222219,M2220,17.1,0.11332160000000001,1.9771755000000002
222394,M2395,17.1,0.043574699999999994,1.8145702000000001
222425,M2426,16.5,0.0420731,1.9305591
222439,M2440,17.1,0.0872104,1.8989471000000002
222440,M2441,17.5,0.0758659,1.9096296999999998
222441,M2442,17.4,0.0995062,1.88325
222442,M2443,17.3,0.0785426,1.907668
222447,M2448,16.4,0.0901329,1.9008325000000001
222460,M2461,17.2,0.0811875,1.9395025000000001
222481,M2482,16.9,0.1208578,1.9012791
222494,M2495,17.7,0.10574349999999999,1.8989915000000002
222495,M2496,16.7,0.10200160000000001,1.9191748
222504,M2505,17.1,0.09495210000000001,1.9321546000000003
222505,M2506,16.8,0.08927869999999999,1.9184476000000001
222509,M2510,17.1,0.055173599999999996,1.9183773000000002
222511,M2512,17.1,0.047211699999999995,1.9323034
222525,M2526,17.1,0.07445249999999999,1.9142724999999998
222526,M2527,17.3,0.13472989999999999,1.9165414
222527,M2528,17.6,0.0897816,1.9290512
222535,M2536,17.3,0.08228560000000001,1.8920467
222545,M2546,17.3,0.0691648,1.9058988999999997
222546,M2547,17.1,0.07574739999999999,1.9387593
222551,M2552,17.2,0.1052751,1.9389493999999998
222592,M2593,16.9,0.0750517,1.9576758
222593,M2594,17.0,0.0954274,1.9813085
222594,M2595,16.6,0.08504500000000001,1.973384
222688,M2689,16.6,0.0934497,1.9542816000000003
222750,M2751,17.4,0.0479485,1.9991601000000003
222868,M2869,17.8,0.5450116,1.7963793000000001
223230,M3231,17.2,0.0443785,1.9049482
223273,M3274,17.2,0.0634903,1.8824556000000001
223285,M3286,17.2,0.07462010000000001,1.8951918999999997
223290,M3291,16.9,0.0628397,1.8930464
223386,M3387,17.1,0.0904107,1.9952343000000001
223694,M3695,17.1,0.0566519,1.8551773
223795,M3796,17.3,0.1286715,1.8717458999999999
223889,M3890,17.2,0.0149137,1.866828
223976,M3977,17.3,0.1162614,1.8752422999999998
223980,M3981,16.4,0.0676193,1.9584013
223986,M3987,16.5,0.0503358,1.9616812
223992,M3993,17.4,0.0940793,1.9556818999999999
223995,M3996,16.5,0.1113723,1.9926436
224002,M4003,16.9,0.0935021,1.9803063000000003
224784,M4785,17.0,0.0802929,1.9617061000000002
224786,M4787,17.1,0.0424794,1.9777737000000002
224851,M4852,16.9,0.0915216,1.9419872999999999
225110,M5111,17.6,0.094044,1.9502728999999999
225112,M5113,17.1,0.11013800000000001,1.8804392
225120,M5121,17.1,0.09287480000000001,1.9678874
225171,M5172,17.4,0.0958869,1.9399444
225488,M5489,17.3,0.055184500000000004,1.9538608
225498,M5499,17.1,0.1214587,1.8863173
225697,M5698,17.1,0.0651156,1.8847171999999999
225698,M5699,17.0,0.09336860000000001,1.8880452
225712,M5713,16.5,0.0631966,1.8984207
225774,M5775,16.9,0.0863424,1.8955634999999997
225804,M5805,17.1,0.1018635,1.9329861000000002
225806,M5807,16.8,0.0093917,1.8999457999999998
225812,M5813,16.6,0.0936841,1.9266131999999998
225813,M5814,17.0,0.0768354,1.9149578999999999
225823,M5824,16.6,0.08850219999999999,1.9222390999999999
225832,M5833,17.3,0.0827308,1.9024758000000002
225839,M5840,16.9,0.0641721,1.9011824000000002
225883,M5884,16.9,0.0857703,1.9394465
225899,M5900,17.8,0.6190017,1.9066102999999999
225936,M5937,16.7,0.12072060000000001,1.9376775000000002
226040,M6041,16.7,0.0581096,1.9280723999999998
226042,M6043,17.3,0.11403610000000002,1.9905286
226358,M6359,16.8,0.053772400000000005,1.8928388999999999
226374,M6375,17.3,0.10821960000000001,1.8701686999999998
226383,M6384,16.8,0.05660459999999999,1.8847381
226384,M6385,16.7,0.0292483,1.9283868999999998
226388,M6389,16.5,0.0449597,1.9805473000000002
226573,M6574,16.9,0.09368689999999999,1.9843308999999998
226581,M6582,16.0,0.0712539,1.9665182
226974,M6975,16.5,0.0743175,1.9210615000000002
226990,M6991,16.7,0.0784569,1.914634
227027,M7028,17.0,0.061757900000000004,1.9434663
227033,M7034,17.0,0.0217732,1.9157429
227035,M7036,17.3,0.0805119,1.9444706000000003
227041,M7042,17.6,0.07925019999999999,1.9254881000000001
227044,M7045,17.3,0.0996377,1.9557195
227053,M7054,17.2,0.10437060000000001,1.9596052
